0.0	3000
0.010101010101010102	2922
0.020202020202020204	2852
0.030303030303030304	2723
0.04040404040404041	2584
0.050505050505050504	2456
0.06060606060606061	2342
0.0707070707070707	2198
0.08080808080808081	2022
0.09090909090909091	1898
0.10101010101010101	1734
0.1111111111111111	1569
0.12121212121212122	1428
0.13131313131313133	1328
0.1414141414141414	1239
0.15151515151515152	1057
0.16161616161616163	1002
0.1717171717171717	870
0.18181818181818182	790
0.1919191919191919	724
0.20202020202020202	634
0.21212121212121213	529
0.2222222222222222	456
0.23232323232323232	455
0.24242424242424243	406
0.25252525252525254	348
0.26262626262626265	288
0.2727272727272727	282
0.2828282828282828	209
0.29292929292929293	185
0.30303030303030304	171
0.31313131313131315	158
0.32323232323232326	138
0.3333333333333333	117
0.3434343434343434	92
0.35353535353535354	77
0.36363636363636365	77
0.37373737373737376	69
0.3838383838383838	53
0.3939393939393939	49
0.40404040404040403	41
0.41414141414141414	26
0.42424242424242425	22
0.43434343434343436	29
0.4444444444444444	28
0.45454545454545453	25
0.46464646464646464	16
0.47474747474747475	9
0.48484848484848486	18
0.494949494949495	13
0.5050505050505051	9
0.5151515151515151	9
0.5252525252525253	3
0.5353535353535354	7
0.5454545454545454	10
0.5555555555555556	1
0.5656565656565656	5
0.5757575757575758	6
0.5858585858585859	2
0.5959595959595959	3
0.6060606060606061	2
0.6161616161616161	4
0.6262626262626263	0
0.6363636363636364	5
0.6464646464646465	1
0.6565656565656566	1
0.6666666666666666	0
0.6767676767676768	1
0.6868686868686869	2
0.696969696969697	2
0.7070707070707071	0
0.7171717171717171	0
0.7272727272727273	1
0.7373737373737373	0
0.7474747474747475	0
0.7575757575757576	0
0.7676767676767676	1
0.7777777777777778	0
0.7878787878787878	1
0.797979797979798	0
0.8080808080808081	1
0.8181818181818182	0
0.8282828282828283	0
0.8383838383838383	1
0.8484848484848485	0
0.8585858585858586	0
0.8686868686868687	0
0.8787878787878788	0
0.8888888888888888	0
0.898989898989899	0
0.9090909090909091	0
0.9191919191919192	0
0.9292929292929293	0
0.9393939393939394	0
0.9494949494949495	1
0.9595959595959596	0
0.9696969696969697	1
0.9797979797979798	0
0.98989898989899	0
1.0	0
