300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
300
299
298
299
299
297
295
300
297
295
293
285
280
284
269
269
264
266
249
252
250
238
225
213
206
190
189
166
168
168
152
150
141
125
136
107
109
76
81
70
75
74
60
46
50
56
36
31
26
26
29
30
21
14
18
22
12
10
13
3
6
5
4
7
6
2
3
4
7
2
4
2
2
0
1
0
1
1
3
