1	300
2	300
3	300
4	300
5	300
6	300
7	300
8	300
9	300
10	300
11	296
12	297
13	296
14	295
15	293
16	291
17	288
18	281
19	271
20	276
21	261
22	264
23	254
24	262
25	249
26	225
27	224
28	225
29	192
30	216
31	211
32	181
33	178
34	170
35	165
36	161
37	156
38	157
39	153
40	124
41	150
42	128
43	123
44	135
45	114
46	119
47	121
48	121
49	125
50	111
51	108
52	105
53	107
54	109
55	104
56	116
57	93
58	124
59	109
60	112
61	133
62	112
63	128
64	129
65	121
66	135
67	140
68	128
69	139
70	151
71	138
72	165
73	165
74	174
75	187
76	172
77	190
78	201
79	208
80	207
81	213
82	223
83	234
84	230
85	250
86	247
87	251
88	257
89	259
90	279
91	284
92	287
93	292
94	293
95	295
96	298
97	299
98	300
99	300
100	300
