50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
45
48
49
43
42
35
25
19
9
3
2
1
0
0
0
0
0
0
0
0
