-4.147720915699718	-3.5675653770683184	-1.4498734523525603	-1.0460727005948316	-4.274919935476081	-0.7801065082380989	-2.670267859929304	-1.2584686020159621	-2.163616645157936	-3.716481995351418	-2.8046392545440804	-2.1707130951556786	-0.0772180887974732	-3.2331039074306043	-3.4224806357035966	-1.946549933773141	-2.0778659713159735	-0.7736413401649243	-2.546273075076599	-2.2003413120759805	-0.4786990245586352	-1.63106037735197	-0.6895763877047143	-1.182267340506103	-2.0315652926750793	-2.9554699587504696	-2.6781073058761473	-0.5712789412380309	-2.0028803191289755	-2.15147101050561	-0.6392385317816612	-2.7996317684922016	-0.9016345394307179	-1.9199836664461258	-1.6114461176904409	-0.07024251626209155	-0.6826702467783178	-2.3468260894303907	-0.5809548211722758	-2.167207352846666	-2.7805653357469424	-2.850962390714958	-3.44724570551551	-2.6148396405192837	-4.746011838751008	-3.86652297409932	-0.6582520362844562	-0.5569458306891538	-1.044307140297268	-4.045583207894576
-5.228899915105345	-3.767806852601125	-0.15563406577072278	-3.887197297603546	-3.4187106971288395	-1.0298241273852016	-0.26420559728053794	-4.830719068747973	-3.650657948591622	-2.042393223787125	-0.7060363033731253	-2.910075826896045	-0.4119961521201074	-3.298566227525499	-0.09049418511240295	-0.33444164233003887	-5.786122276319789	-1.5483054657308062	-1.746141150915899	-2.7031932105212775	-0.5206601782693193	-1.9516178612027142	-2.2895120222148706	-2.9635853774624463	-1.081842503494315	-3.1128949605755283	-1.1476022212612143	-1.6946712456803688	-4.775790873064071	-3.22505212018322	-2.4079171017121928	-1.2758006482654947	-1.3049275116223975	-5.327429319763187	-2.209452023389251	-1.5013085146179281	-0.7851413640989704	-1.6681269235184206	-1.3006975320754135	-3.819167650013015	-1.6091683312350373	-3.6534395342438586	-2.109065845934974	-0.235361917877322	-3.63280324221811	-1.7911267954032597	-3.0796796695278	-1.9363890718826964	-2.480525358018812	-2.6503268482575324
-2.146032202821252	-3.058465095406284	-0.754343496628538	-0.8439840871085064	-2.9020408356357152	-1.0370689885005797	-2.5004833045735384	-4.66057434491767	-2.4145893192766463	-1.2147063786396517	-3.034298562835147	-2.588779997677896	-3.8072374370345687	-2.9937985763747634	-2.3180118159858165	-4.228560064210829	-0.07881293320143874	-2.194975731393446	-1.337142367398473	-0.3821490262645456	-3.338759538613827	-3.215393454964649	-1.7368990652737928	-0.20318132090894636	-2.0657888959198853	-0.9959352718408141	-3.1970923667286275	-0.3334832509469393	-2.6700459441204147	-2.205962185321237	-2.644627847881908	-3.124308343929751	-3.655315376796656	-2.5363105980459095	-1.5656848898620073	-0.4689765841074564	-1.166373067559957	-1.7574077078106316	-3.8532370446952355	-2.7201346378587137	-0.05931547591254669	-1.1561877659539854	-2.537582770616944	-1.6926318097431896	-1.3692220558892445	-4.724995883481382	-1.8022796610297651	-2.4041279293690243	-3.547897218079368	-3.004428579390252
-1.6605175286350862	-0.5841046301434532	-1.2180949358933428	-2.6367342610040403	-1.9282866311647313	-0.7874462508384754	-3.8608141241734315	-4.009737469565236	-2.9517027175598045	-2.5366932889490084	-1.7510983555962492	-1.3159233014030327	-5.174040149769029	-1.9993375770918957	-2.1009841864241947	-0.3951146925007739	-2.356461338900642	-1.9359268347050513	-0.044996272733997325	-1.1977912791149012	-3.0898759269925553	-3.746864990026111	-1.3662548692511316	-2.3364948950795688	-3.3659565891955765	-3.361748151222722	-0.29358819800876323	-1.4580857307371067	-0.4188620118535616	-2.299685796830054	-1.519238446533094	-1.1724060926796995	-2.4135472549303545	-1.204483401504522	-1.9188628921155928	-1.2034487265402398	-2.8993972111986417	-1.3206553117545476	-2.064415795563672	-0.32730467746744424	-0.36558248122831866	-3.9447233235842587	-0.4740134568600773	-4.479638246624141	-6.480997708741308	-3.37478891202698	-5.824643699092881	-1.4100672671248309	-1.1838907467024145	-0.04297828654010718
-2.503298560458471	-4.205094902340943	-2.2310803889045787	-2.087720486564715	-0.8435788878411178	-1.1253571270317133	-2.7909979191616925	-0.4616652273830916	-2.0794341531387457	-1.5059032104763221	-1.8317580420302608	-0.44744588712833383	-3.586669589164976	-2.515373282329578	-2.0609703861810296	-3.1750248505332896	-1.2285111579955912	-0.8068036121165525	-2.159181641577066	-1.2588727700875482	-3.938975091408782	-1.0800491261690732	-0.5852162823224589	-0.05098603177556098	-0.7433050771564519	-0.31161545226016374	-0.8793731249837308	-2.1672462084451762	-3.654534732967225	-3.042771745139638	-0.7888953863654815	-1.650229085686357	-1.3178638053790819	-2.941758765460566	-2.6214783208978374	-0.10948261326295544	-0.6241675911150933	-1.935468395729776	-2.276790882367292	-3.062090025540141	-1.1245431084233597	-4.369549428308259	-2.137309876242826	-0.45462231395992303	-2.469936439529575	-0.8828025622525468	-3.0039077584106093	-0.05534673211225841	-1.8614099971561517	-3.0584701812635737
-1.1918452099529182	-3.1333067669884147	-3.7482355368601223	-2.39916092522623	-0.9340881239259503	-2.0180011230075814	-1.1068309837040062	-1.6767905219138222	-4.559815393229453	-1.6375329036435804	-1.2937245349683524	-1.4569154458335825	-2.4872191222456	-0.3704897734752651	-0.15109519983756078	-1.1393044423975207	-4.507118631331827	-2.0218445763808255	-1.0070933036185097	-3.4999939807082185	-3.82159454881633	-1.850560806478895	-0.7421553252855465	-3.965916402676082	-3.0505330622914624	-2.68447816276333	-0.08595220531199292	-0.8382457107186242	-1.0379650872385637	-2.402542122170565	-2.1308343039260915	-2.904826129629622	-2.9628840725632006	-0.7492472266413974	-4.060860781827275	-1.127999893711062	-0.22579562056941488	-1.7553413680637795	-2.5986990974229487	-2.843210675305245	-0.13840485356911328	-1.384310382080376	-4.485734609030526	-1.7951680685738332	-2.8505339796451574	-4.2850810624576114	-3.4595186044345385	-5.368342881615007	-2.19307571888591	-3.0394619467025366
-3.8825467012870707	-2.8521195964684907	-2.550999526781984	-3.687810495641387	-1.9587699056249934	-1.8595196477460416	-3.8928231368215718	-2.9128477476472714	-0.15868293884540857	-2.6364484668290427	-3.2355326247152045	-5.163193975220203	-2.187150847355135	-1.4364422145644598	-2.138108710473768	-1.5866794283447234	-0.8171751192990029	-4.04595540918201	-0.7761961901778357	-2.061009284299327	-3.624074308648201	-3.563145005730743	-1.9952424075650268	-0.2549113441378683	-3.4088645559200272	-0.7796893263471139	-4.529669636778819	-3.0461308361804074	-0.05961939913566452	-3.2150939703714005	-1.9362012060060831	-4.813359219379457	-5.999297911421362	-0.6951014234079447	-1.9148581100757296	-2.922982183324212	-2.3411751078585716	-2.124005216434372	-2.811832005863979	-1.5635497134763083	-3.048614696201733	-3.785775130347222	-0.6776335813036112	-3.932760440139821	-2.5947063668452115	-3.951795919478718	-0.7075722486909211	-0.13475318391830007	-2.4867442348505837	-2.556134329933504
-0.22881092202437298	-3.559794156020966	-1.033619538172761	-3.3219563404077843	-0.8715560955091395	-2.4461543953052685	-2.619172119913713	-5.475067180372905	-3.2275220592003206	-1.3262425356613803	-2.6481825770502483	-2.979802669646051	-1.076049645252493	-1.2416320627091944	-2.649304453375473	-2.4904173635573117	-2.5067923824654392	-3.7840302822180156	-0.7566093312195021	-0.6505124556052471	-3.532618129051574	-0.040894072310947494	-4.0588710348835075	-0.6495166229105147	-1.5970561369564635	-1.0161043721159502	-2.316418705552171	-2.131452559022193	-1.034536279696066	-4.6716098054025705	-0.9280849329218515	-3.348555275001961	-2.897272093864234	-1.0034798742182058	-3.5127456297612554	-0.46218976871992157	-1.9300030462020592	-2.026780594114679	-3.115656257600305	-1.706368939503103	-1.1011270124494148	-0.34563156964443686	-1.3541246143763241	-3.5592965732110566	-3.5719658218487504	-5.534574799129875	-0.6392319804843487	-2.3220568892928743	-3.840594236353877	-2.6008983955552103
-1.464954039503659	-2.804281398742803	-1.04354612022331	-2.5714802438000675	-2.230631605119025	-4.05842392946155	-0.7643608472336862	-2.7666416397991362	-1.1089237769720193	-1.908369151918497	-1.8155605986146246	-1.0589067204394873	-0.5612372057052937	-1.0508814444785175	-4.331856674830036	-3.025653227814858	-0.6434395789507533	-2.182681282046535	-0.24350079328921992	-1.4164042971622677	-1.1851072279788957	-2.2896209222487194	-3.679126400435077	-4.8179108149584575	-2.754160640423927	-1.8769824564162376	-2.4640945009078385	-2.992845570549685	-0.8909689532939629	-1.131107220241622	-2.728627218876844	-2.794972182041612	-3.8147976270649417	-0.04970868517762796	-1.2384715380331717	-2.14564785778182	-3.463393580254794	-2.2898620684422597	-4.734707943663499	-0.5702789114743142	-1.672326421488878	-1.565834987921156	-0.4506062569631657	-0.2730579693937465	-2.2319028299096915	-2.5930771732597515	-1.17265940020267	-2.1458367795911713	-1.0935727951643326	-2.882206095163829
-0.9903245766385176	-3.500495874052694	-2.736219536944645	-4.618453321788574	-3.2498825374104903	-2.1151170939670947	-0.7958210158316394	-1.3863435693934831	-2.0938979397745263	-1.4430618539939486	-0.4127668095762954	-3.314550696667606	-0.5916699473676552	-3.220041745057258	-3.5803860774460152	-1.3435504118367931	-3.002467785244676	-3.051218610601998	-2.834357691842518	-2.631916228163308	-0.0983330490426114	-1.9629799245034216	-0.4756858954018033	-1.5098538187329993	-4.505213393481789	-0.4252097433512496	-1.8677233918509542	-4.546846925045079	-0.8309472314034241	-4.069781768668214	-5.695852428284001	-2.0639513183527294	-3.6130115725846883	-4.799131546843416	-1.4100530932101183	-2.5977145229485923	-0.2645682175829133	-0.7620392891206609	-5.145711942162562	-0.5336483733616302	-0.10407791292799669	-4.999866753444461	-3.0012689365251415	-2.643958341870588	-1.019687509387303	-2.048752240227469	-2.7565861210209834	-2.2786231646337525	-3.7642792429732	-1.6212637339884786
