50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
50
49
50
49
49
48
47
47
42
42
39
33
28
14
6
3
0
0
0
0
0
0
0
