0.0	2000
0.005025125628140704	2000
0.010050251256281407	2000
0.01507537688442211	2000
0.020100502512562814	2000
0.02512562814070352	2000
0.03015075376884422	2000
0.035175879396984924	2000
0.04020100502512563	2000
0.04522613065326633	2000
0.05025125628140704	2000
0.05527638190954774	2000
0.06030150753768844	2000
0.06532663316582915	2000
0.07035175879396985	2000
0.07537688442211055	2000
0.08040201005025126	2000
0.08542713567839195	2000
0.09045226130653267	2000
0.09547738693467336	2000
0.10050251256281408	2000
0.10552763819095477	2000
0.11055276381909548	2000
0.11557788944723618	2000
0.12060301507537688	2000
0.12562814070351758	2000
0.1306532663316583	2000
0.135678391959799	2000
0.1407035175879397	2000
0.1457286432160804	2000
0.1507537688442211	2000
0.15577889447236182	2000
0.16080402010050251	2000
0.1658291457286432	2000
0.1708542713567839	2000
0.17587939698492464	2000
0.18090452261306533	2000
0.18592964824120603	2000
0.19095477386934673	2000
0.19597989949748743	2000
0.20100502512562815	1999
0.20603015075376885	2000
0.21105527638190955	1996
0.21608040201005024	1991
0.22110552763819097	1994
0.22613065326633167	1991
0.23115577889447236	1984
0.23618090452261306	1974
0.24120603015075376	1978
0.24623115577889448	1948
0.25125628140703515	1939
0.2562814070351759	1937
0.2613065326633166	1912
0.2663316582914573	1897
0.271356783919598	1868
0.27638190954773867	1832
0.2814070351758794	1817
0.2864321608040201	1769
0.2914572864321608	1760
0.2964824120603015	1715
0.3015075376884422	1664
0.3065326633165829	1641
0.31155778894472363	1634
0.3165829145728643	1589
0.32160804020100503	1562
0.32663316582914576	1482
0.3316582914572864	1432
0.33668341708542715	1413
0.3417085427135678	1352
0.34673366834170855	1268
0.35175879396984927	1253
0.35678391959798994	1240
0.36180904522613067	1154
0.36683417085427134	1109
0.37185929648241206	1115
0.3768844221105528	1050
0.38190954773869346	1025
0.3869346733668342	983
0.39195979899497485	887
0.3969849246231156	889
0.4020100502512563	841
0.40703517587939697	812
0.4120603015075377	771
0.41708542713567837	725
0.4221105527638191	683
0.4271356783919598	665
0.4321608040201005	646
0.4371859296482412	627
0.44221105527638194	596
0.4472361809045226	563
0.45226130653266333	550
0.457286432160804	508
0.4623115577889447	508
0.46733668341708545	505
0.4723618090452261	447
0.47738693467336685	456
0.4824120603015075	418
0.48743718592964824	373
0.49246231155778897	370
0.49748743718592964	343
0.5025125628140703	294
0.507537688442211	341
0.5125628140703518	311
0.5175879396984925	274
0.5226130653266332	288
0.5276381909547738	253
0.5326633165829145	221
0.5376884422110553	225
0.542713567839196	241
0.5477386934673367	228
0.5527638190954773	206
0.5577889447236181	196
0.5628140703517588	208
0.5678391959798995	172
0.5728643216080402	184
0.5778894472361809	181
0.5829145728643216	145
0.5879396984924623	159
0.592964824120603	137
0.5979899497487438	123
0.6030150753768844	129
0.6080402010050251	121
0.6130653266331658	122
0.6180904522613065	111
0.6231155778894473	145
0.628140703517588	125
0.6331658291457286	106
0.6381909547738693	107
0.6432160804020101	107
0.6482412060301508	86
0.6532663316582915	78
0.6582914572864321	91
0.6633165829145728	85
0.6683417085427136	82
0.6733668341708543	81
0.678391959798995	70
0.6834170854271356	76
0.6884422110552764	50
0.6934673366834171	78
0.6984924623115578	49
0.7035175879396985	53
0.7085427135678392	50
0.7135678391959799	48
0.7185929648241206	54
0.7236180904522613	57
0.7286432160804021	43
0.7336683417085427	42
0.7386934673366834	56
0.7437185929648241	54
0.7487437185929648	32
0.7537688442211056	34
0.7587939698492462	43
0.7638190954773869	31
0.7688442211055276	36
0.7738693467336684	36
0.7788944723618091	22
0.7839195979899497	36
0.7889447236180904	29
0.7939698492462312	25
0.7989949748743719	25
0.8040201005025126	24
0.8090452261306532	24
0.8140703517587939	27
0.8190954773869347	22
0.8241206030150754	22
0.8291457286432161	18
0.8341708542713567	24
0.8391959798994975	26
0.8442211055276382	17
0.8492462311557789	25
0.8542713567839196	14
0.8592964824120602	23
0.864321608040201	21
0.8693467336683417	22
0.8743718592964824	22
0.8793969849246231	21
0.8844221105527639	16
0.8894472361809045	15
0.8944723618090452	10
0.8994974874371859	11
0.9045226130653267	17
0.9095477386934674	12
0.914572864321608	9
0.9195979899497487	11
0.9246231155778895	11
0.9296482412060302	16
0.9346733668341709	7
0.9396984924623115	8
0.9447236180904522	10
0.949748743718593	8
0.9547738693467337	13
0.9597989949748744	12
0.964824120603015	11
0.9698492462311558	8
0.9748743718592965	5
0.9798994974874372	8
0.9849246231155779	6
0.9899497487437185	11
0.9949748743718593	9
1.0	9
